popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,id_new,time_signature
17.0,0.552,0.79,2.0,-8.51,0.0,0.0363,0.522,0.00913,0.129,0.939,105.969,379318.0,1402,4.0
42.0,0.561,0.626,0.0,-8.853,0.0,0.0404,0.556,1.86e-06,0.0676,0.947,171.504,252067.0,1403,4.0
36.0,0.473,0.483,0.0,-11.071,0.0,0.0515,0.414,0.0001,0.0703,0.897,190.009,367333.0,1404,4.0
25.0,0.593,0.599,4.0,-10.45,0.0,0.032,0.71,1.37e-06,0.338,0.947,93.858,215547.0,1405,4.0
35.0,0.801,0.629,9.0,-5.51,0.0,0.0539,0.726,0.000387,0.343,0.873,86.069,269240.0,1406,4.0
36.0,0.711,0.774,11.0,-6.408,0.0,0.0584,0.479,2.35e-06,0.173,0.722,90.275,343000.0,1407,4.0
7.0,0.634,0.641,0.0,-5.076,1.0,0.0687,0.817,0.000119,0.0794,0.962,102.226,186587.0,1408,4.0
23.0,0.678,0.621,9.0,-6.544,0.0,0.0375,0.608,0.00236,0.176,0.89,92.436,325093.0,1409,4.0
60.0,0.654,0.72,8.0,-7.731,1.0,0.0395,0.69,0.0,0.2,0.678,99.911,309920.0,1410,4.0
23.0,0.735,0.775,9.0,-9.024,0.0,0.0572,0.638,0.00451,0.123,0.94,97.76,227811.0,1411,4.0
33.0,0.706,0.587,7.0,-9.543,1.0,0.0361,0.697,4.28e-06,0.333,0.929,92.536,300533.0,1412,4.0
38.0,0.657,0.693,0.0,-7.149,0.0,0.065,0.527,0.000129,0.326,0.75,93.483,262653.0,1413,4.0
22.0,0.646,0.879,5.0,-6.397,0.0,0.0446,0.533,4.93e-05,0.235,0.835,96.101,349200.0,1414,4.0
34.0,0.604,0.909,0.0,-4.612,1.0,0.042,0.233,0.00372,0.123,0.956,97.044,461107.0,1415,4.0
18.0,0.531,0.786,10.0,-6.64,0.0,0.0683,0.773,0.0266,0.137,0.91,98.01,324587.0,1416,4.0
11.0,0.656,0.634,9.0,-7.844,1.0,0.0417,0.719,0.000101,0.048,0.948,100.427,236840.0,1417,4.0
51.0,0.5,0.734,10.0,-9.546,0.0,0.0429,0.553,0.000105,0.324,0.924,100.975,302373.0,1418,4.0
27.0,0.556,0.909,1.0,-2.984,1.0,0.0349,0.626,0.0,0.0928,0.965,87.296,380000.0,1419,4.0
29.0,0.758,0.608,0.0,-6.458,0.0,0.0441,0.754,0.000578,0.156,0.833,104.753,184442.0,1420,4.0
21.0,0.566,0.486,2.0,-7.536,1.0,0.0466,0.551,0.0279,0.145,0.68,86.947,318640.0,1421,4.0
34.0,0.546,0.528,9.0,-8.107,0.0,0.0438,0.713,8.6e-05,0.218,0.661,92.96,430520.0,1422,4.0
23.0,0.722,0.731,7.0,-5.661,0.0,0.0368,0.525,0.000572,0.044,0.906,87.662,273067.0,1423,4.0
0.0,,,,,,,,,,,,,1424,
43.0,0.743,0.789,10.0,-5.161,0.0,0.0394,0.481,0.00122,0.222,0.752,89.888,339547.0,1425,4.0
31.0,0.712,0.855,11.0,-4.757,0.0,0.0985,0.613,0.00283,0.018,0.943,95.865,213880.0,1426,4.0
26.0,0.627,0.488,7.0,-7.057,0.0,0.0829,0.271,0.00321,0.031,0.88,100.291,285000.0,1427,4.0
36.0,0.642,0.601,0.0,-6.829,0.0,0.0335,0.748,0.0305,0.0746,0.942,99.765,395413.0,1428,4.0
22.0,0.643,0.828,5.0,-5.244,1.0,0.0333,0.19,0.00385,0.116,0.899,98.03,319973.0,1429,4.0
20.0,0.542,0.656,9.0,-6.777,0.0,0.0379,0.71,0.00118,0.0841,0.945,103.594,297227.0,1430,4.0
44.0,0.702,0.763,5.0,-4.713,0.0,0.0375,0.745,1.71e-05,0.135,0.956,90.262,252354.0,1431,4.0
39.0,0.584,0.671,0.0,-5.697,0.0,0.0378,0.401,0.0,0.0406,0.919,95.158,302413.0,1432,4.0
19.0,0.543,0.663,10.0,-5.811,0.0,0.0451,0.327,0.00542,0.411,0.85,90.654,309907.0,1433,4.0
32.0,0.6,0.732,5.0,-8.524,1.0,0.1,0.621,0.322,0.0535,0.696,108.447,360733.0,1434,4.0
27.0,0.519,0.631,7.0,-8.916,1.0,0.0437,0.545,0.00146,0.0604,0.922,189.129,343773.0,1435,4.0
12.0,0.565,0.805,7.0,-4.39,1.0,0.079,0.621,0.00574,0.14,0.923,95.777,260413.0,1436,4.0
62.0,0.8,0.539,11.0,-7.243,0.0,0.0315,0.351,1.45e-05,0.279,0.843,97.0,174173.0,1437,4.0
48.0,0.708,0.802,0.0,-6.66,0.0,0.0625,0.119,0.000895,0.165,0.913,98.036,192547.0,1438,4.0
48.0,0.688,0.845,0.0,-6.391,1.0,0.0631,0.163,5.14e-06,0.095,0.667,99.991,259200.0,1439,4.0
45.0,0.579,0.815,6.0,-8.744,0.0,0.0418,0.351,0.104,0.0614,0.381,95.043,247827.0,1440,4.0
46.0,0.378,0.507,10.0,-9.571,1.0,0.0393,0.649,4.34e-05,0.0696,0.377,114.604,249600.0,1441,5.0
47.0,0.832,0.664,2.0,-6.707,1.0,0.0976,0.0545,0.00877,0.149,0.526,105.033,202920.0,1442,4.0
47.0,0.811,0.857,5.0,-6.091,1.0,0.0588,0.428,0.0,0.0523,0.849,120.001,187147.0,1443,4.0
39.0,0.788,0.871,9.0,-4.507,0.0,0.0583,0.138,3.79e-06,0.182,0.954,115.024,165533.0,1444,4.0
37.0,0.373,0.797,0.0,-8.155,1.0,0.107,0.308,3.02e-05,0.291,0.349,205.885,212520.0,1445,4.0
54.0,0.737,0.65,10.0,-8.806,1.0,0.0453,0.0401,0.000122,0.238,0.812,93.009,225920.0,1446,4.0
45.0,0.439,0.0357,6.0,-13.579,1.0,0.0452,0.943,0.00213,0.138,0.256,98.647,361613.0,1447,4.0
43.0,0.636,0.597,0.0,-7.392,1.0,0.0233,0.116,0.0,0.362,0.556,76.978,217680.0,1448,4.0
38.0,0.718,0.821,5.0,-6.612,0.0,0.036,0.0173,0.00185,0.289,0.921,114.011,208680.0,1449,4.0
40.0,0.691,0.779,9.0,-7.136,0.0,0.0427,0.218,0.0,0.0856,0.824,100.992,219320.0,1450,4.0
33.0,0.856,0.754,4.0,-8.098,1.0,0.0721,0.846,0.000641,0.0893,0.809,129.956,108947.0,1451,4.0
39.0,0.669,0.266,8.0,-13.528,1.0,0.0324,0.949,0.0018,0.109,0.325,129.983,187333.0,1452,4.0
36.0,0.535,0.635,9.0,-11.297,1.0,0.144,0.276,0.0389,0.352,0.662,82.968,99453.0,1453,4.0
33.0,0.599,0.664,8.0,-6.065,1.0,0.0309,0.393,0.0319,0.223,0.758,144.963,161907.0,1454,3.0
33.0,0.701,0.587,9.0,-7.54,0.0,0.0478,0.229,0.000551,0.136,0.906,103.018,231867.0,1455,4.0
34.0,0.459,0.789,0.0,-7.855,1.0,0.0515,0.236,0.0,0.156,0.932,145.197,186507.0,1456,3.0
33.0,0.559,0.673,0.0,-8.727,1.0,0.0328,0.36,4.32e-05,0.095,0.654,105.036,217373.0,1457,4.0
31.0,0.71,0.74,6.0,-5.824,1.0,0.0513,0.512,3e-05,0.447,0.845,96.991,154347.0,1458,4.0
28.0,0.535,0.448,5.0,-9.402,1.0,0.0255,0.724,0.0855,0.0644,0.116,97.002,186253.0,1459,4.0
30.0,0.546,0.492,9.0,-6.111,0.0,0.0248,0.711,0.0619,0.153,0.43,76.983,170520.0,1460,4.0
34.0,0.431,0.346,5.0,-10.797,1.0,0.0406,0.828,0.0838,0.107,0.0469,91.795,145187.0,1461,3.0
37.0,0.732,0.807,6.0,-5.745,0.0,0.0355,0.298,0.000893,0.0461,0.509,137.952,219733.0,1462,3.0
23.0,0.58,0.571,0.0,-9.384,1.0,0.0311,0.174,0.714,0.0736,0.179,112.634,219360.0,1463,4.0
23.0,0.7,0.738,10.0,-6.941,1.0,0.0665,0.785,0.0745,0.113,0.36,99.538,142067.0,1464,4.0
29.0,0.275,0.488,1.0,-7.316,1.0,0.0353,0.454,0.907,0.154,0.238,121.521,183787.0,1465,4.0
22.0,0.788,0.455,5.0,-10.939,1.0,0.0447,0.873,0.345,0.0886,0.577,134.975,175373.0,1466,3.0
23.0,0.341,0.807,1.0,-5.254,0.0,0.0813,0.269,6.21e-06,0.0796,0.391,127.281,189373.0,1467,3.0
22.0,0.5,0.279,4.0,-14.151,0.0,0.0375,0.925,0.0757,0.118,0.0986,132.789,157653.0,1468,4.0
23.0,0.569,0.561,0.0,-5.415,1.0,0.0737,0.93,0.411,0.075,0.512,84.714,201280.0,1469,4.0
22.0,0.375,0.381,10.0,-10.859,0.0,0.0326,0.845,0.0131,0.113,0.124,152.857,180987.0,1470,4.0
22.0,0.459,0.323,1.0,-11.976,1.0,0.0308,0.906,0.202,0.12,0.0755,95.528,153893.0,1471,4.0
20.0,0.118,0.468,9.0,-9.906,0.0,0.0428,0.919,0.699,0.256,0.329,91.959,240120.0,1472,4.0
8.0,0.755,0.74,1.0,-8.867,0.0,0.0321,0.128,0.000222,0.0574,0.822,137.951,220213.0,1473,3.0
49.0,0.785,0.835,0.0,-6.811,1.0,0.0356,0.26,3.29e-06,0.061,0.681,112.99,232560.0,1474,4.0
45.0,0.715,0.592,0.0,-5.728,1.0,0.0338,0.0218,0.00603,0.118,0.424,133.056,255640.0,1475,4.0
39.0,0.762,0.526,4.0,-7.486,1.0,0.0326,0.522,0.00012,0.229,0.619,90.021,227920.0,1476,4.0
27.0,0.63,0.659,7.0,-6.66,1.0,0.0296,0.25,2.01e-05,0.111,0.435,105.465,248507.0,1477,4.0
28.0,0.86,0.593,8.0,-6.435,1.0,0.064,0.177,0.000137,0.247,0.943,120.598,240267.0,1478,4.0
39.0,0.635,0.852,2.0,-5.799,1.0,0.0512,0.0669,0.0,0.0773,0.518,98.053,182160.0,1479,4.0
27.0,0.656,0.708,0.0,-5.81,1.0,0.0273,0.201,1.6e-06,0.337,0.861,120.995,230067.0,1480,4.0
25.0,0.773,0.853,0.0,-6.086,1.0,0.0274,0.229,0.0,0.0994,0.83,119.95,192707.0,1481,4.0
27.0,0.687,0.456,4.0,-6.7,0.0,0.0339,0.473,0.0,0.287,0.491,90.906,215547.0,1482,4.0
36.0,0.742,0.62,9.0,-7.938,0.0,0.0334,0.334,0.000109,0.104,0.686,120.009,283293.0,1483,4.0
31.0,0.696,0.493,1.0,-8.865,0.0,0.0366,0.585,8.7e-05,0.113,0.294,74.026,314360.0,1484,4.0
34.0,0.675,0.792,6.0,-6.242,0.0,0.0305,0.168,0.191,0.0709,0.623,133.995,317440.0,1485,4.0
25.0,0.437,0.155,7.0,-10.749,1.0,0.0311,0.828,1.18e-05,0.105,0.294,100.424,168427.0,1486,3.0
27.0,0.687,0.456,4.0,-6.7,0.0,0.0339,0.473,0.0,0.287,0.491,90.906,215547.0,1487,4.0
36.0,0.742,0.62,9.0,-7.938,0.0,0.0334,0.334,0.000109,0.104,0.686,120.009,283293.0,1488,4.0
31.0,0.696,0.493,1.0,-8.865,0.0,0.0366,0.585,8.7e-05,0.113,0.294,74.026,314360.0,1489,4.0
34.0,0.675,0.792,6.0,-6.242,0.0,0.0305,0.168,0.191,0.0709,0.623,133.995,317440.0,1490,4.0
25.0,0.437,0.155,7.0,-10.749,1.0,0.0311,0.828,1.18e-05,0.105,0.294,100.424,168427.0,1491,3.0
33.0,0.608,0.744,0.0,-5.366,1.0,0.0313,0.194,0.0,0.0821,0.394,91.012,227560.0,1492,4.0
24.0,0.596,0.626,4.0,-4.621,1.0,0.0341,0.0205,5.58e-05,0.0938,0.739,131.524,197053.0,1493,4.0
28.0,0.712,0.56,4.0,-6.063,0.0,0.0263,0.382,0.000181,0.0778,0.534,92.011,238080.0,1494,4.0
23.0,0.493,0.577,9.0,-7.376,0.0,0.0264,0.197,0.000121,0.0744,0.885,191.945,186400.0,1495,4.0
28.0,0.564,0.284,5.0,-7.894,1.0,0.174,0.815,1.16e-05,0.3,0.376,199.714,138920.0,1496,3.0
25.0,0.395,0.286,0.0,-13.436,0.0,0.0416,0.952,0.935,0.0977,0.332,84.005,79400.0,1497,4.0
26.0,0.7,0.837,2.0,-4.791,1.0,0.0404,0.00628,0.0176,0.714,0.291,129.001,187387.0,1498,4.0
26.0,0.588,0.32,5.0,-15.735,1.0,0.238,0.936,0.768,0.108,0.201,113.477,83880.0,1499,4.0
27.0,0.467,0.362,0.0,-8.747,1.0,0.0422,0.829,0.0033,0.367,0.112,91.029,512827.0,1500,4.0
49.0,0.785,0.835,0.0,-6.811,1.0,0.0356,0.26,3.29e-06,0.061,0.681,112.99,232560.0,1501,4.0
27.0,0.656,0.708,0.0,-5.81,1.0,0.0273,0.201,1.6e-06,0.337,0.861,120.995,230067.0,1502,4.0
25.0,0.437,0.155,7.0,-10.749,1.0,0.0311,0.828,1.18e-05,0.105,0.294,100.424,168427.0,1503,3.0
27.0,0.687,0.456,4.0,-6.7,0.0,0.0339,0.473,0.0,0.287,0.491,90.906,215547.0,1504,4.0
39.0,0.762,0.526,4.0,-7.486,1.0,0.0326,0.522,0.00012,0.229,0.619,90.021,227920.0,1505,4.0
25.0,0.773,0.853,0.0,-6.086,1.0,0.0274,0.229,0.0,0.0994,0.83,119.95,192707.0,1506,4.0
27.0,0.63,0.659,7.0,-6.66,1.0,0.0296,0.25,2.01e-05,0.111,0.435,105.465,248507.0,1507,4.0
23.0,0.493,0.577,9.0,-7.376,0.0,0.0264,0.197,0.000121,0.0744,0.885,191.945,186400.0,1508,4.0
28.0,0.86,0.593,8.0,-6.435,1.0,0.064,0.177,0.000137,0.247,0.943,120.598,240267.0,1509,4.0
24.0,0.596,0.626,4.0,-4.621,1.0,0.0341,0.0205,5.58e-05,0.0938,0.739,131.524,197053.0,1510,4.0
56.0,0.781,0.56,2.0,-6.356,1.0,0.0491,0.239,0.0,0.333,0.696,82.963,231840.0,1511,4.0
46.0,0.729,0.691,5.0,-3.643,1.0,0.0337,0.668,0.0,0.142,0.752,93.014,205093.0,1512,4.0
28.0,0.875,0.863,9.0,-3.954,0.0,0.0299,0.0854,3.78e-06,0.158,0.887,126.982,180413.0,1513,4.0
22.0,0.513,0.461,2.0,-5.561,1.0,0.0287,0.267,0.0,0.185,0.307,136.16,186147.0,1514,3.0
26.0,0.656,0.747,7.0,-3.796,1.0,0.0301,0.212,0.0,0.0929,0.742,149.929,194933.0,1515,3.0
45.0,0.747,0.567,9.0,-5.459,1.0,0.0276,0.307,0.0,0.234,0.685,83.012,227453.0,1516,4.0
24.0,0.803,0.723,9.0,-3.465,1.0,0.0277,0.088,4.74e-05,0.0767,0.742,95.976,214960.0,1517,4.0
25.0,0.69,0.76,0.0,-5.956,0.0,0.0396,0.0582,2.07e-05,0.0979,0.628,96.965,191053.0,1518,4.0
21.0,0.732,0.735,0.0,-4.795,1.0,0.0703,0.0893,0.0,0.363,0.861,93.659,100547.0,1519,4.0
29.0,0.489,0.587,4.0,-5.429,1.0,0.0271,0.148,2.82e-06,0.2,0.659,179.968,286827.0,1520,3.0
21.0,0.693,0.656,2.0,-5.908,1.0,0.0775,0.0861,3.45e-06,0.212,0.583,166.051,164107.0,1521,4.0
25.0,0.717,0.705,0.0,-5.753,1.0,0.0271,0.0113,0.0,0.228,0.643,105.58,242387.0,1522,4.0
19.0,0.447,0.491,4.0,-5.71,0.0,0.0271,0.756,0.0,0.152,0.218,136.27,219520.0,1523,4.0
50.0,0.612,0.58,9.0,-9.799,1.0,0.0348,0.732,0.0,0.0927,0.944,127.308,176840.0,1524,4.0
55.0,0.491,0.605,7.0,-10.098,1.0,0.0367,0.192,0.0,0.289,0.903,151.416,183507.0,1525,4.0
77.0,0.428,0.244,2.0,-15.447,1.0,0.0269,0.953,0.000144,0.102,0.39,100.495,179773.0,1526,3.0
72.0,0.511,0.769,4.0,-7.032,1.0,0.042,0.181,0.0,0.0921,0.818,129.657,160907.0,1527,4.0
75.0,0.606,0.457,6.0,-14.035,0.0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,244027.0,1528,4.0
57.0,0.489,0.866,10.0,-7.433,1.0,0.0933,0.753,0.0,0.876,0.416,138.63,268560.0,1529,4.0
62.0,0.807,0.497,7.0,-10.656,1.0,0.0297,0.306,0.0323,0.043,0.765,114.523,141507.0,1530,4.0
73.0,0.691,0.507,11.0,-10.23,1.0,0.0343,0.627,0.0,0.457,0.885,128.518,125440.0,1531,4.0
78.0,0.438,0.805,8.0,-6.237,1.0,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800.0,1532,4.0
72.0,0.551,0.293,2.0,-12.503,1.0,0.0272,0.486,0.000273,0.0864,0.322,106.798,150640.0,1533,4.0
62.0,0.423,0.681,10.0,-9.756,1.0,0.0397,0.0592,0.000177,0.0889,0.559,110.461,160307.0,1534,4.0
56.0,0.431,0.678,4.0,-7.945,1.0,0.0365,0.7,6.37e-06,0.199,0.633,135.919,158685.0,1535,4.0
48.0,0.594,0.885,5.0,-8.089,1.0,0.272,0.789,0.0,0.157,0.822,116.152,221347.0,1536,4.0
51.0,0.433,0.478,5.0,-9.401,1.0,0.0336,0.759,0.0,0.162,0.751,121.946,161200.0,1537,4.0
71.0,0.487,0.382,7.0,-10.889,1.0,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,261280.0,1538,4.0
73.0,0.483,0.721,0.0,-6.836,1.0,0.032,0.729,0.0,0.189,0.562,95.261,369600.0,1539,4.0
64.0,0.638,0.428,9.0,-12.156,0.0,0.0687,0.252,0.0,0.132,0.901,139.434,112800.0,1540,4.0
67.0,0.443,0.727,4.0,-7.951,1.0,0.145,0.263,0.000141,0.169,0.566,160.82,253333.0,1541,4.0
54.0,0.654,0.483,10.0,-10.028,1.0,0.0509,0.709,0.0,0.102,0.604,120.673,188893.0,1542,4.0
48.0,0.599,0.538,0.0,-6.893,1.0,0.0322,0.0647,0.0,0.0953,0.799,121.942,167013.0,1543,4.0
67.0,0.452,0.818,2.0,-8.124,1.0,0.0439,0.135,2.72e-05,0.052,0.755,124.474,229360.0,1544,4.0
57.0,0.641,0.703,9.0,-10.434,1.0,0.0518,0.397,0.00546,0.104,0.722,129.118,156800.0,1545,4.0
76.0,0.572,0.418,0.0,-10.738,1.0,0.0349,0.635,0.0,0.0961,0.694,104.566,165000.0,1546,4.0
52.0,0.44,0.466,6.0,-9.712,1.0,0.0284,0.17,1.03e-06,0.118,0.543,107.744,185253.0,1547,4.0
42.0,0.552,0.655,0.0,-10.158,1.0,0.0282,0.354,4.32e-06,0.0956,0.896,109.852,199080.0,1548,4.0
54.0,0.538,0.841,9.0,-7.547,1.0,0.0375,0.0424,0.00178,0.312,0.881,93.077,231640.0,1549,4.0
45.0,0.548,0.698,8.0,-8.185,1.0,0.0386,0.0776,2.26e-06,0.318,0.62,131.172,147627.0,1550,4.0
44.0,0.381,0.691,10.0,-9.708,1.0,0.102,0.0923,4.13e-06,0.0491,0.881,185.082,167067.0,1551,4.0
72.0,0.526,0.775,0.0,-6.05,1.0,0.0352,0.707,2.05e-05,0.217,0.962,80.106,167373.0,1552,4.0
52.0,0.545,0.802,3.0,-8.275,1.0,0.0358,0.208,3.7e-05,0.086,0.854,115.692,171480.0,1553,4.0
53.0,0.764,0.516,7.0,-12.099,1.0,0.0334,0.167,0.0,0.0723,0.936,115.255,231800.0,1554,4.0
65.0,0.409,0.172,6.0,-16.44,0.0,0.0389,0.922,0.00112,0.111,0.352,132.151,229293.0,1555,4.0
50.0,0.517,0.796,3.0,-6.313,1.0,0.0341,0.195,0.0,0.097,0.97,155.532,138907.0,1556,4.0
45.0,0.646,0.653,4.0,-10.301,1.0,0.126,0.771,0.0,0.155,0.602,121.509,156867.0,1557,4.0
52.0,0.601,0.698,4.0,-8.708,0.0,0.0313,0.103,0.0,0.0893,0.787,136.263,174640.0,1558,4.0
69.0,0.594,0.577,0.0,-12.772,1.0,0.0534,0.0215,0.00792,0.883,0.89,110.783,156427.0,1559,4.0
56.0,0.535,0.797,3.0,-7.533,1.0,0.0459,0.48,3.42e-05,0.144,0.613,148.835,139598.0,1560,4.0
74.0,0.725,0.853,2.0,-7.842,1.0,0.0353,0.0348,0.127,0.196,0.904,136.282,222813.0,1561,4.0
49.0,0.638,0.44,0.0,-10.892,1.0,0.0348,0.722,0.0,0.515,0.904,125.495,148160.0,1562,4.0
70.0,0.636,0.684,3.0,-9.302,1.0,0.057,0.52,0.0015,0.534,0.881,132.509,166667.0,1563,4.0
74.0,0.523,0.402,0.0,-8.233,1.0,0.0305,0.778,0.0,0.432,0.675,70.863,162533.0,1564,4.0
41.0,0.334,0.436,2.0,-11.106,1.0,0.0464,0.469,0.000249,0.179,0.366,174.998,195520.0,1565,3.0
64.0,0.456,0.47,2.0,-9.564,1.0,0.0294,0.513,3.76e-05,0.444,0.639,120.336,149467.0,1566,4.0
60.0,0.629,0.677,1.0,-7.239,1.0,0.0299,0.122,9.72e-06,0.0962,0.627,132.783,195000.0,1567,4.0
72.0,0.67,0.619,0.0,-10.365,0.0,0.0323,0.0514,0.0,0.0492,0.807,108.826,160500.0,1568,4.0
46.0,0.476,0.79,4.0,-6.588,1.0,0.0406,0.0306,8.68e-05,0.424,0.57,125.173,162787.0,1569,4.0
64.0,0.259,0.241,2.0,-15.955,1.0,0.042,0.554,6.62e-06,0.0849,0.275,178.453,215293.0,1570,3.0
42.0,0.348,0.296,2.0,-9.431,1.0,0.0259,0.751,2.01e-05,0.121,0.192,96.703,165973.0,1571,4.0
52.0,0.707,0.643,1.0,-7.46,0.0,0.0303,0.456,0.0,0.281,0.875,123.476,156533.0,1572,4.0
67.0,0.49,0.715,7.0,-5.549,1.0,0.0476,0.386,0.0,0.311,0.866,130.726,145747.0,1573,4.0
69.0,0.504,0.578,4.0,-9.302,1.0,0.031,0.408,0.0,0.321,0.654,132.411,174840.0,1574,4.0
63.0,0.552,0.742,0.0,-7.963,1.0,0.0454,0.218,0.0,0.339,0.751,138.591,125827.0,1575,4.0
50.0,0.581,0.696,9.0,-8.75,1.0,0.108,0.673,0.0,0.322,0.932,160.891,159893.0,1576,4.0
38.0,0.587,0.608,2.0,-10.425,1.0,0.0291,0.0492,0.000338,0.217,0.726,90.528,147827.0,1577,4.0
64.0,0.621,0.708,6.0,-9.057,1.0,0.0259,0.246,2e-06,0.143,0.624,110.533,193840.0,1578,3.0
52.0,0.709,0.324,2.0,-12.412,1.0,0.0761,0.531,0.028,0.194,0.705,105.424,228000.0,1579,4.0
41.0,0.508,0.537,7.0,-11.392,1.0,0.0339,0.579,0.0,0.137,0.886,120.109,144493.0,1580,4.0
73.0,0.631,0.69,2.0,-6.676,1.0,0.0531,0.176,0.0,0.121,0.938,94.574,181067.0,1581,4.0
71.0,0.805,0.558,0.0,-5.226,1.0,0.041,0.164,2.2e-05,0.0546,0.965,114.95,147600.0,1582,4.0
69.0,0.396,0.473,10.0,-7.67,0.0,0.0345,0.326,0.000124,0.109,0.385,133.449,219027.0,1583,4.0
66.0,0.486,0.312,2.0,-13.522,1.0,0.0533,0.726,1.59e-06,0.0601,0.598,205.917,166827.0,1584,4.0
52.0,0.533,0.638,4.0,-7.13,1.0,0.0341,0.202,0.0,0.0729,0.937,156.663,153760.0,1585,4.0
60.0,0.539,0.406,0.0,-6.225,1.0,0.0261,0.351,5.1e-06,0.161,0.376,135.923,162960.0,1586,4.0
44.0,0.402,0.543,5.0,-11.189,1.0,0.0399,0.606,0.0,0.512,0.61,142.917,158187.0,1587,4.0
64.0,0.703,0.478,7.0,-8.062,1.0,0.0441,0.626,0.0,0.113,0.734,117.562,152160.0,1588,4.0
44.0,0.763,0.496,3.0,-8.509,1.0,0.0762,0.676,0.0,0.0564,0.909,142.509,169480.0,1589,4.0
51.0,0.456,0.71,2.0,-9.205,1.0,0.0361,0.205,6.4e-06,0.13,0.411,124.022,173800.0,1590,4.0
42.0,0.564,0.521,5.0,-10.792,1.0,0.028,0.369,0.00133,0.189,0.961,123.276,145240.0,1591,4.0
60.0,0.281,0.212,6.0,-15.513,1.0,0.031,0.86,7.73e-05,0.119,0.195,95.555,162893.0,1592,3.0
28.0,0.573,0.939,8.0,-6.441,1.0,0.0808,0.493,0.0,0.0994,0.963,137.382,134253.0,1593,4.0
63.0,0.232,0.216,10.0,-10.674,1.0,0.0314,0.936,4.93e-06,0.246,0.432,94.268,157573.0,1594,3.0
48.0,0.381,0.0848,5.0,-17.77,1.0,0.032,0.834,0.0,0.112,0.557,155.036,177360.0,1595,4.0
39.0,0.611,0.518,9.0,-9.982,1.0,0.0278,0.433,0.0,0.0918,0.792,92.15,139493.0,1596,4.0
57.0,0.365,0.305,1.0,-14.192,1.0,0.027,0.54,0.0,0.0855,0.398,94.921,225227.0,1597,4.0
47.0,0.71,0.622,4.0,-8.339,1.0,0.0273,0.367,3.91e-06,0.104,0.936,99.496,165080.0,1598,4.0
54.0,0.636,0.404,4.0,-13.286,1.0,0.037,0.432,0.00357,0.496,0.735,126.249,197267.0,1599,4.0
48.0,0.5,0.413,3.0,-12.254,1.0,0.0366,0.857,0.0,0.352,0.462,119.199,164453.0,1600,3.0
61.0,0.629,0.592,0.0,-7.556,1.0,0.0277,0.512,0.0,0.102,0.491,114.99,172933.0,1601,4.0
63.0,0.728,0.535,4.0,-9.2,1.0,0.0882,0.305,6.1e-06,0.0904,0.931,127.897,128173.0,1602,4.0
60.0,0.697,0.576,10.0,-7.836,1.0,0.0563,0.559,4.96e-05,0.132,0.927,126.454,174440.0,1603,4.0
49.0,0.691,0.384,5.0,-9.097,1.0,0.0322,0.819,3.55e-06,0.0791,0.618,98.393,174680.0,1604,4.0
41.0,0.77,0.121,1.0,-15.704,1.0,0.0958,0.903,5.56e-05,0.112,0.369,122.208,184453.0,1605,4.0
64.0,0.376,0.199,0.0,-16.679,1.0,0.0288,0.535,0.0,0.598,0.247,98.97,215840.0,1606,3.0
39.0,0.798,0.676,5.0,-8.707,1.0,0.0487,0.579,0.0,0.114,0.939,123.269,166467.0,1607,4.0
72.0,0.533,0.905,2.0,-5.27,1.0,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813.0,1608,4.0
70.0,0.554,0.667,1.0,-10.226,0.0,0.0342,0.628,0.0,0.0486,0.597,112.749,157960.0,1609,4.0
51.0,0.545,0.397,7.0,-10.606,1.0,0.026,0.553,1.03e-05,0.224,0.769,96.133,224547.0,1610,4.0
57.0,0.313,0.078,0.0,-17.583,1.0,0.0332,0.955,4.48e-06,0.169,0.125,128.065,170960.0,1611,4.0
54.0,0.593,0.804,7.0,-5.497,1.0,0.0319,0.105,2.22e-06,0.047,0.962,148.959,138360.0,1612,4.0
62.0,0.377,0.916,4.0,-3.199,0.0,0.0481,0.26,0.0,0.074,0.912,75.533,140920.0,1613,4.0
47.0,0.402,0.892,9.0,-7.373,1.0,0.0302,0.0509,0.0,0.345,0.951,134.927,151707.0,1614,4.0
53.0,0.556,0.592,5.0,-7.378,1.0,0.0338,0.458,0.0,0.0637,0.587,94.889,274067.0,1615,4.0
42.0,0.849,0.416,11.0,-12.302,0.0,0.0814,0.152,0.0,0.29,0.911,117.408,139173.0,1616,4.0
54.0,0.706,0.516,10.0,-8.378,1.0,0.032,0.103,0.00107,0.551,0.748,94.428,179960.0,1617,4.0
68.0,0.74,0.392,9.0,-11.996,1.0,0.0824,0.483,1.11e-06,0.0965,0.387,82.742,166008.0,1618,4.0
70.0,0.332,0.179,5.0,-11.83,1.0,0.0326,0.879,0.0,0.0886,0.315,96.529,125667.0,1619,4.0
43.0,0.669,0.848,8.0,-10.072,0.0,0.03,0.0273,0.0869,0.0881,0.661,102.048,177507.0,1620,4.0
48.0,0.56,0.827,8.0,-4.157,1.0,0.0306,0.0271,0.00285,0.0551,0.904,84.383,163907.0,1621,4.0
